""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-6081"	10.2165167986985	-0.0445991644730159	0.196794652526858	-0.226627928657406	0.820713073345077	0.890672632074545	"none"	"T22D"
"hsa-miR-6727-3p"	18.4972862676887	0.0516654996390292	0.227570924878287	0.227030318862841	0.820400166604291	0.890672632074545	"none"	"T22D"
"hsa-miR-320a"	144.768365167984	0.18583538482185	0.834396414306906	0.222718340629753	0.823754726104644	0.89097045910885	"none"	"T22D"
"hsa-miR-4454"	67.5884571391432	0.0378618087171075	0.169774739371854	0.223012026743151	0.823526146219866	0.89097045910885	"none"	"T22D"
"hsa-miR-4750-5p"	7.78810706692321	-0.0517891520144967	0.230691149732685	-0.224495617081573	0.822371676954124	0.89097045910885	"none"	"T22D"
"hsa-miR-576-3p"	15.733894245872	0.0398347838930118	0.177653525770415	0.224227375844435	0.822580382903011	0.89097045910885	"none"	"T22D"
"hsa-miR-590-5p"	8.81941031006365	-0.0514399379319591	0.228814817454939	-0.224810344470324	0.822126818331338	0.89097045910885	"none"	"T22D"
"hsa-miR-6779-5p"	10.4064474322127	0.0605412729961663	0.271398154642258	0.223071793085581	0.823479631097713	0.89097045910885	"none"	"T22D"
"hsa-miR-7705"	2.64716241738329	0.129721475925988	0.583437572770428	0.222339941718205	0.824049261149275	0.89097045910885	"none"	"T22D"
"hsa_piR_016659/gb/DQ592932/Homo"	2.33637123315235	0.0597791663405073	0.276132032728279	0.216487619164893	0.828607674828218	0.895423784416488	"none"	"T22D"
"hsa-miR-548a"	5.53452835050015	-0.0496425235705873	0.231480432379137	-0.214456673768773	0.830190950257194	0.896659048607584	"none"	"T22D"
"hsa-miR-27b-3p"	254.001684856337	-0.168287429691475	0.797345456974539	-0.21105962066935	0.83284074847801	0.899044305590729	"none"	"T22D"
"hsa-miR-554"	2.49662593429324	0.125536190155535	0.596854811166264	0.210329527059077	0.833410491421955	0.899182823636929	"none"	"T22D"
"hsa-miR-30a-3p"	30.0093336502839	0.0387104887766145	0.185235776289803	0.208979547860407	0.834464204558025	0.899366976023649	"none"	"T22D"
"hsa-miR-675-3p"	3.08424387295768	0.155993549391399	0.745838245836487	0.209151984712779	0.834329594048331	0.899366976023649	"none"	"T22D"
"hsa-miR-378j"	5.34813389015646	0.0631176703566547	0.304958228329172	0.206971527551391	0.836032094752283	0.900355268204963	"none"	"T22D"
"hsa_piR_018849/gb/DQ595899/Homo"	137.275942733742	-0.0456237204291782	0.220753080799808	-0.206673085892525	0.836265177930187	0.900355268204963	"none"	"T22D"
"hsa-miR-16-2-3p"	282.016296117623	-0.16428966302824	0.797950462740618	-0.205889551669631	0.836877187165007	0.900538209326529	"none"	"T22D"
"hsa-miR-7847-3p"	13.2277819832693	-0.0504617689689315	0.246107652808225	-0.205039414228427	0.837541331052201	0.900777028169659	"none"	"T22D"
"hsa-miR-106b-3p"	449.149834518533	-0.0934204320590502	0.461275025915633	-0.202526533652261	0.839505117321757	0.900786971263454	"none"	"T22D"
"hsa-miR-1321"	2.48821870435059	0.127990647402109	0.630653198858876	0.202949335123803	0.839174632729189	0.900786971263454	"none"	"T22D"
"hsa-miR-30c-5p"	372.257484015041	0.0835527326999894	0.416378539350904	0.200665319663786	0.840960278990309	0.900786971263454	"none"	"T22D"
"hsa-miR-493-3p"	44.1197026584399	-0.0523882890759914	0.261286089366568	-0.20050163865591	0.841088276555272	0.900786971263454	"none"	"T22D"
"hsa-miR-5001-3p"	3.14609556775469	-0.119127823913517	0.592644500516718	-0.201010595406946	0.840690289224646	0.900786971263454	"none"	"T22D"
"hsa-miR-651-5p"	12.967712158631	0.036081398250621	0.178805956057684	0.201790807454875	0.840080268311266	0.900786971263454	"none"	"T22D"
"hsa-miR-6812-5p"	1.81796388778438	-0.157365197780633	0.775608318860915	-0.202892612100583	0.839218968879042	0.900786971263454	"none"	"T22D"
"hsa_piR_016899/gb/DQ593271/Homo"	2.44256147898346	0.279826295690228	1.3771317394503	0.203195008635793	0.838982613991605	0.900786971263454	"none"	"T22D"
"hsa-miR-21-3p"	21.2477536390873	0.0445248665747576	0.223519220254407	0.199199274783081	0.842106866693714	0.900930508117172	"none"	"T22D"
"hsa-miR-6843-3p"	8.55642393094148	-0.0385496510118845	0.193271855202899	-0.199458172383219	0.841904359524001	0.900930508117172	"none"	"T22D"
"hsa-miR-3127-5p"	9.23704098158635	0.042379706395301	0.213634955859393	0.198374400972067	0.842752144502239	0.901147568688221	"none"	"T22D"
"hsa-miR-6729-3p"	9.08209948141908	-0.0609190669714682	0.313251002145971	-0.194473653888202	0.845805023054942	0.903937477420208	"none"	"T22D"
"hsa-miR-17-5p"	243.445230734959	-0.0422442269784387	0.219943136769543	-0.192068857427919	0.847688268886595	0.90526070134383	"none"	"T22D"
"hsa-miR-630"	1.59669854651615	-0.154315626660152	0.804742582876744	-0.191757749550812	0.847931967679935	0.90526070134383	"none"	"T22D"
"hsa-miR-4436b-5p"	2.48791348723044	0.130107112361461	0.680628977541957	0.191157174693522	0.848402454499518	0.905288527928506	"none"	"T22D"
"hsa-miR-223-5p"	451.852967143156	0.106665784883026	0.568467425309192	0.187637461944297	0.8511608574153	0.905440040366102	"none"	"T22D"
"hsa-miR-23a-3p"	143.848116993616	0.154235163479654	0.81054588810712	0.190285541809164	0.84908538263129	0.905440040366102	"none"	"T22D"
"hsa-miR-34b-5p"	2.14035196154528	-0.123536547009898	0.655942159623387	-0.1883345127272	0.850614432159444	0.905440040366102	"none"	"T22D"
"hsa-miR-3691-5p"	1.51560379670696	0.167141865009485	0.893778059701659	0.187006005792172	0.851655924075332	0.905440040366102	"none"	"T22D"
"hsa-miR-431-5p"	226.86370321414	0.0574416746732236	0.306885786717863	0.187176067316642	0.851522588723317	0.905440040366102	"none"	"T22D"
"hsa-miR-654-3p"	211.682787316328	0.058290256126225	0.310366286613892	0.187811172283478	0.851024677402887	0.905440040366102	"none"	"T22D"
"hsa_piR_020365/gb/DQ597975/Homo"	20.108942820584	-0.0370860436109473	0.197510348425914	-0.187767597528482	0.8510588373626	0.905440040366102	"none"	"T22D"
"hsa-miR-1258"	6.49966875044081	-0.0501807308705872	0.275270414418172	-0.182296128614665	0.855350336700519	0.908148636338644	"none"	"T22D"
"hsa-miR-4666b"	2.69539067131477	-0.111012772573064	0.608751114323352	-0.182361510247843	0.855299029652616	0.908148636338644	"none"	"T22D"
"hsa-miR-6877-5p"	7.28513306561278	-0.0413544435463046	0.227156024960375	-0.182053034047935	0.855541106104005	0.908148636338644	"none"	"T22D"
"hsa-miR-4755-3p"	1.53613185900881	-0.143972303630519	0.794909767377922	-0.181117794168544	0.856275117851087	0.908454382845138	"none"	"T22D"
"hsa-miR-134-3p"	2.75812112397992	-0.106960029685761	0.602494940832813	-0.177528510924777	0.859093272413751	0.910022358765893	"none"	"T22D"
"hsa-miR-4461"	1.66078932033194	-0.144214477612752	0.809473053802555	-0.178158466097537	0.858598527086068	0.910022358765893	"none"	"T22D"
"hsa-miR-937-3p"	10.1221655522434	-0.0448591902644483	0.252126838354698	-0.177923106311035	0.858783364156023	0.910022358765893	"none"	"T22D"
"hsa-miR-4659b-3p"	2.0538934989277	0.129486720929111	0.732495115661982	0.176774859190821	0.859685237486655	0.910176106424281	"none"	"T22D"
"hsa-miR-141-5p"	11.1575214301727	-0.0578933716269724	0.329306910102043	-0.175803695127542	0.860448166561933	0.91040271988702	"none"	"T22D"
"hsa-miR-5004-3p"	1.5668131700567	-0.13970771162456	0.79666992612297	-0.175364610917917	0.860793146049288	0.91040271988702	"none"	"T22D"
"hsa-miR-126-3p"	54.4213923867413	-0.0334457122219503	0.195463653405482	-0.171109623908279	0.864137568690824	0.913465608418894	"none"	"T22D"
"hsa-miR-4716-5p"	3.53669767458097	0.105282112455027	0.621580421724691	0.169378102616074	0.865499246225915	0.913963415844129	"none"	"T22D"
"hsa-miR-4733-5p"	2.31320420398446	-0.13374707843525	0.789675364698257	-0.169369698504341	0.865505856241201	0.913963415844129	"none"	"T22D"
"hsa-miR-4458"	7.79239055303017	-0.0513545365067672	0.308781190126137	-0.16631368149656	0.867910099713149	0.916027395396728	"none"	"T22D"
"hsa-miR-1267"	2.26161262940351	-0.10183307843804	0.620997331120612	-0.163983117695979	0.869744434025402	0.916240603553736	"none"	"T22D"
"hsa-miR-195-5p"	117.54475722109	0.136171265232551	0.835508540470059	0.162980099707827	0.870534103294044	0.916240603553736	"none"	"T22D"
"hsa-miR-379-5p"	260.714784392748	0.0514651129704112	0.315136296827122	0.163310648403805	0.870273850244507	0.916240603553736	"none"	"T22D"
"hsa-miR-4730"	5.42199135258226	-0.0584928680343064	0.360939336924252	-0.162057337758621	0.87126070156288	0.916240603553736	"none"	"T22D"
"hsa-miR-6862-3p"	1.59010726988018	-0.147724453688954	0.910769904478034	-0.162197337618018	0.87115045631304	0.916240603553736	"none"	"T22D"
"hsa-miR-6870-3p"	6.99131958695215	0.0504129371045505	0.310292499652563	0.162469080499845	0.870936474946111	0.916240603553736	"none"	"T22D"
"hsa-miR-98-5p"	509.079533192726	0.0700719322548013	0.427186050686069	0.164031414748362	0.869706413354342	0.916240603553736	"none"	"T22D"
"hsa-miR-6818-3p"	2.16659694586619	-0.12441550937002	0.775786563663769	-0.160373374839658	0.872586961936492	0.917161837701049	"none"	"T22D"
"hsa-miR-4688"	9.88759635909158	0.0361305530156792	0.229427772103082	0.157481165791235	0.874865650203121	0.919082686675481	"none"	"T22D"
"hsa-miR-1246"	23.3515684393568	0.0367687035983427	0.240154939909998	0.153104090268234	0.878316190341839	0.921988524005697	"none"	"T22D"
"hsa_piR_002158/gb/DQ572892/Homo"	0.0546735584565923	-0.474732870414753	3.10639895114058	-0.152824179341306	0.878536929354471	0.921988524005697	"none"	"T22D"
"hsa-miR-941"	107.287187442902	0.0259986729015352	0.171486995968622	0.151607256017782	0.879496710093211	0.922520493542672	"none"	"T22D"
"hsa-miR-1268b"	30.4580893977119	0.0299470553375173	0.201799783564336	0.148399838734068	0.882027227334442	0.92422297432112	"none"	"T22D"
"hsa-miR-4651"	2.68777911350662	-0.0917448215393577	0.616157408974373	-0.148898350004542	0.881633843206802	0.92422297432112	"none"	"T22D"
"hsa-miR-15b-5p"	377.535817905308	0.097663760303921	0.685126620436205	0.142548482850864	0.886646786558591	0.924782132217025	"none"	"T22D"
"hsa-miR-3649"	1.91416750774681	-0.0948770559341248	0.660628632251257	-0.143616324364882	0.885803449317203	0.924782132217025	"none"	"T22D"
"hsa-miR-412-3p"	2.70609678643388	-0.0941398721216483	0.659440332514562	-0.142757225301456	0.8864819202449	0.924782132217025	"none"	"T22D"
"hsa-miR-4653-5p"	2.01237881328774	-0.0963700193667885	0.672837188722284	-0.143229329445649	0.886109067071446	0.924782132217025	"none"	"T22D"
"hsa-miR-548ad-3p"	2.24604762653393	-0.0871070989045834	0.604996935998213	-0.143979405054112	0.885516732559075	0.924782132217025	"none"	"T22D"
"hsa-miR-572"	4.68705882943827	0.0716644762189135	0.499063976680799	0.143597774168241	0.885818098397347	0.924782132217025	"none"	"T22D"
"hsa-miR-576-5p"	122.367195830878	-0.0272854582854798	0.187472361323814	-0.145543898272827	0.88428145890318	0.924782132217025	"none"	"T22D"
"hsa-miR-6749-5p"	109.615963858401	-0.0447133025758091	0.304225534876911	-0.146974193319768	0.883152389835559	0.924782132217025	"none"	"T22D"
"hsa-miR-6881-3p"	4.40348182757061	-0.0458327832488288	0.320195298322274	-0.143140088217968	0.886179545088275	0.924782132217025	"none"	"T22D"
"hsa-miR-196a-5p"	12.0024346015167	0.0322841761880274	0.231176004097468	0.139651934525245	0.888935004826645	0.926220258226023	"none"	"T22D"
"hsa-miR-26a-5p"	15.5962557231198	0.0234782433182994	0.167552685438729	0.140124542061636	0.888561590129779	0.926220258226023	"none"	"T22D"
"hsa-miR-596"	2.46331014841138	-0.0882586250880185	0.658224220268919	-0.134085957900425	0.893334603340628	0.929853135924813	"none"	"T22D"
"hsa-miR-617"	1.71470039854635	-0.11960166526702	0.890226085861244	-0.134349764814308	0.893126003271053	0.929853135924813	"none"	"T22D"
"hsa-miR-6764-5p"	6.74900757700709	0.0251668530428261	0.194475264603481	0.129409018129577	0.897034012249016	0.933226906512382	"none"	"T22D"
"hsa-miR-8083"	3.141524985643	-0.0834075161381066	0.647640609723351	-0.128786729685983	0.897526406255354	0.933262526565675	"none"	"T22D"
"hsa-miR-345-5p"	77.3386564394145	0.0213731627428268	0.170812571656451	0.125126403376291	0.900423480690428	0.93579726028898	"none"	"T22D"
"hsa-miR-10b-3p"	6.98189583255036	0.034990824217531	0.289257213727109	0.120967853374063	0.903716497460938	0.936614178837093	"none"	"T22D"
"hsa-miR-140-5p"	99.0623737397129	-0.0261162299152652	0.219632711408352	-0.118908653213813	0.905347726131681	0.936614178837093	"none"	"T22D"
"hsa-miR-29c-5p"	40.0296710868024	0.0194083524877698	0.157135479770116	0.123513496227355	0.901700487678072	0.936614178837093	"none"	"T22D"
"hsa-miR-301a-5p"	8.9484010013521	-0.025643269259007	0.215004095301705	-0.119268747988372	0.90506244222672	0.936614178837093	"none"	"T22D"
"hsa-miR-548at-5p"	6.49504463903821	0.0286482928973944	0.237416208613644	0.120666963155893	0.903954827324419	0.936614178837093	"none"	"T22D"
"hsa-miR-628-3p"	118.198860851955	-0.0208721491057824	0.172031347555445	-0.121327591757981	0.90343156638488	0.936614178837093	"none"	"T22D"
"hsa-miR-7113-5p"	1.96021844278223	0.0831782539063071	0.683235707276469	0.12174166692469	0.90310361321393	0.936614178837093	"none"	"T22D"
"hsa_piR_004153/gb/DQ575660/Homo"	24.4800131323011	0.0257499077924981	0.214538464057745	0.120024667397485	0.904463607451715	0.936614178837093	"none"	"T22D"
"hsa_piR_009051/gb/DQ582264/Homo"	3.61507207712453	-0.0809247108409786	0.677474431901748	-0.119450575594143	0.904918394554957	0.936614178837093	"none"	"T22D"
"hsa-miR-1307-5p"	35.3380301473815	0.0310635686724591	0.271390424710939	0.11446081307233	0.90887250882715	0.939783401259343	"none"	"T22D"
"hsa-miR-6864-5p"	2.47554637902966	0.0631133306080337	0.570495525052292	0.110628966988389	0.911910576138788	0.941988738442371	"none"	"T22D"
"hsa_piR_012681/gb/DQ587153/Homo"	0.0439568408024769	-0.343580885148679	3.10639895114058	-0.110604236787591	0.911930187632968	0.941988738442371	"none"	"T22D"
"hsa-miR-1224-3p"	3.14875913175197	0.0597033436238817	0.588649340486459	0.101424293747689	0.919213652287684	0.949031023674614	"none"	"T22D"
"hsa-miR-635"	2.45906521629867	0.0592202825138941	0.596754074113512	0.0992373325676358	0.920949834037343	0.950341850017258	"none"	"T22D"
"hsa-miR-1255a"	7.99364359301611	0.0207127535840798	0.210239821053752	0.0985196499895429	0.92151966942617	0.950448388162587	"none"	"T22D"
"hsa-miR-6850-5p"	2.52999026916499	-0.0537032193759903	0.554672011311956	-0.0968197750756649	0.922869519473211	0.951358912533872	"none"	"T22D"
"hsa-miR-181a-3p"	70.7994434600525	-0.0191631393095096	0.210332770978625	-0.091108671370364	0.927406242545034	0.954104301042543	"none"	"T22D"
"hsa-miR-18a-5p"	42.2775578012278	-0.0220532254103362	0.24008618748484	-0.0918554525829552	0.926812885454159	0.954104301042543	"none"	"T22D"
"hsa-miR-198"	2.40934139115499	-0.0588030012950168	0.642607737427313	-0.0915068367063789	0.927089874123949	0.954104301042543	"none"	"T22D"
"hsa-miR-93-3p"	58.2341752134038	0.0141257469877814	0.154243689739797	0.0915807123883703	0.927031176325372	0.954104301042543	"none"	"T22D"
"hsa-miR-5690"	3.31291640213043	-0.050305109695234	0.556101347612773	-0.0904603269011724	0.92792141919975	0.954152413382075	"none"	"T22D"
"hsa-miR-4710"	4.59186048199108	0.0380921580257114	0.425205670545846	0.0895852540649602	0.928616802836491	0.95438568485264	"none"	"T22D"
"hsa-miR-3145-3p"	2.04842394273138	-0.0669656758842209	0.755307777868039	-0.0886601169039206	0.929352029762306	0.954659649332233	"none"	"T22D"
"hsa-miR-4746-5p"	1.59831475524691	0.0577012211613261	0.724688631575994	0.0796220868483092	0.936537828220287	0.961556227865285	"none"	"T22D"
"hsa-miR-23b-3p"	431.296753608951	0.0387669994283664	0.498183578853807	0.0778166946360604	0.93797386631903	0.962294645976921	"none"	"T22D"
"hsa-miR-641"	6.97976415296665	-0.0176509861418823	0.227666245573434	-0.0775300971710756	0.938201849244067	0.962294645976921	"none"	"T22D"
"hsa-miR-302d-3p"	2.79862445547573	0.0589618724881556	0.803403359996354	0.0733901243435467	0.941495676036217	0.964850220066049	"none"	"T22D"
"hsa-miR-5010-3p"	6.47427337563242	0.0156798367322142	0.214182615697999	0.0732077936442939	0.941640764600543	0.964850220066049	"none"	"T22D"
"hsa_piR_018570/gb/DQ595536/Homo"	48.5552438620985	-0.0157966781794142	0.218136029506166	-0.0724166393565335	0.942270343268596	0.965009899063916	"none"	"T22D"
"hsa-miR-1236-3p"	2.47586074170554	-0.0557843736186289	0.791015789267988	-0.0705224527442773	0.94377783033283	0.965098112644566	"none"	"T22D"
"hsa-miR-4515"	11.6429278437225	0.0172516554340381	0.243343984536134	0.0708941109307612	0.943482030380418	0.965098112644566	"none"	"T22D"
"hsa-miR-6749-3p"	2.4210571133084	0.0468770968481205	0.660600402860394	0.0709613506821115	0.943428515599946	0.965098112644566	"none"	"T22D"
"hsa_piR_000586/gb/DQ570728/Homo"	0.0277965618499223	-0.212428899882603	3.10639895114058	-0.0683842942338766	0.945479723946714	0.965384560240329	"none"	"T22D"
"hsa_piR_001346/gb/DQ571858/Homo"	0.0301882137638147	-0.212428899882603	3.10639895114058	-0.0683842942338766	0.945479723946714	0.965384560240329	"none"	"T22D"
"hsa_piR_020813/gb/DQ598646/Homo"	0.0280593694519125	-0.212428899882603	3.10639895114058	-0.0683842942338766	0.945479723946714	0.965384560240329	"none"	"T22D"
"hsa-miR-96-5p"	66.2305801024945	0.0196583465357221	0.292759586954293	0.0671484296730863	0.946463539562798	0.965904924894499	"none"	"T22D"
"hsa-miR-3130-3p"	1.73880608271036	-0.0519148308484139	0.802883259670005	-0.0646604973053636	0.948444315553709	0.96744169793836	"none"	"T22D"
"hsa-miR-331-3p"	34.16389373499	0.0118530130886549	0.195303547126305	0.0606902089750036	0.951605929414116	0.969670036006922	"none"	"T22D"
"hsa-miR-3667-3p"	1.88467940223713	-0.0497836131898284	0.828017496420482	-0.0601238662287245	0.95205698184283	0.969670036006922	"none"	"T22D"
"hsa_piR_020388/gb/DQ598008/Homo"	5.77575955495761	0.0191852028014954	0.317522288558407	0.0604215939882482	0.951819860559799	0.969670036006922	"none"	"T22D"
"hsa-miR-6729-5p"	2.33884788967197	0.0374874562934651	0.652242270106592	0.0574747421496291	0.954167025686025	0.971333448936748	"none"	"T22D"
"hsa-miR-874-3p"	8.03741677839716	-0.0108834774805743	0.199162897920561	-0.0546461092613512	0.956420403736205	0.97314104016516	"none"	"T22D"
"hsa-miR-7156-5p"	1.47424394385052	-0.0427194926201261	0.81803237763258	-0.0522222515736579	0.958351602930635	0.974619178816627	"none"	"T22D"
"hsa-miR-219a-1-3p"	1.90829550059849	-0.0382000963179297	0.743263977251599	-0.0513950594769626	0.959010721538538	0.974802814258484	"none"	"T22D"
"hsa-miR-6795-5p"	1.70926985031742	0.0377379614489775	0.765111019613008	0.0493235105515345	0.960661483606773	0.975993736711719	"none"	"T22D"
"hsa-miR-211-5p"	2.59356673270883	0.0340213976144526	0.770988555216563	0.0441269813725009	0.964803185702203	0.978737096252684	"none"	"T22D"
"hsa-miR-3168"	12.7535160638295	-0.018003389189923	0.405170702511643	-0.0444340843953435	0.964558393050846	0.978737096252684	"none"	"T22D"
"hsa-miR-361-5p"	415.567705854632	-0.0194008211191241	0.429434910526508	-0.0451775592611642	0.963965781098869	0.978737096252684	"none"	"T22D"
